BibNum,Title,Author,ISBN,PublicationYear,Publisher,Subjects,ItemType,ItemCollection,FloatingItem,ItemLocation,ReportDate,ItemCount
2176667,Harry Potter and the Order of the Phoenix / by J.K. Rowling ; illustrations by Mary Grandpré.,"Rowling, J. K.","043935806X, 9780439358064",2003.,"Scholastic,","Potter Harry Fictitious character Juvenile fiction, Wizards Juvenile fiction, Magic Fiction, Boarding schools Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, England Juvenile fiction, Fantasy Fiction",jcbk,ncfic,NA,cap,09/01/2017,1
2410427,Harry Potter and the deathly hallows / by J.K. Rowling ; illustrations by Mary GrandPré.,"Rowling, J. K.","0545010225, 0545029368, 9780545010221, 9780545029360",2007.,"Arthur A. Levine Books,","Potter Harry Fictitious character Juvenile fiction, Wizards Juvenile fiction, England Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction",jcbk,ncfic,NA,bro,09/01/2017,2
2143097,The science of Harry Potter : how magic really works / Roger Highfield.,"Highfield, Roger",0670031534,2002.,"Viking,","Science Popular works, Magic Popular works, Potter Harry Fictitious character",acbk,canf,NA,cen,09/01/2017,1
3180043,Harry Potter : the character vault / by Jody Revenson ; produced by Insight Editions.,"Revenson, Jody,","0062407449, 9780062407443",2015.,"Harper Design, an imprint of HarperCollinsPublishers,","Harry Potter films Miscellanea, Rowling J K Characters, Potter Harry Fictitious character Miscellanea, Fantasy films",acbk,nanf,NA,fre,09/01/2017,1
2410427,Harry Potter and the deathly hallows / by J.K. Rowling ; illustrations by Mary GrandPré.,"Rowling, J. K.","0545010225, 0545029368, 9780545010221, 9780545029360",2007.,"Arthur A. Levine Books,","Potter Harry Fictitious character Juvenile fiction, Wizards Juvenile fiction, England Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction",jcbk,ncfic,NA,fre,09/01/2017,1
2690556,The unofficial Harry Potter cookbook : from cauldron cakes to knickerbocker glory-- more than 150 magical recipes for wizards and non-wizards alike / Dinah Bucholz.,"Bucholz, Dinah","1440503257, 9781440503252",2010.,"Adams Media,","Cooking English, Potter Harry Fictitious character, Rowling J K Characters Harry Potter, Cookbooks",jcbk,ncnf,NA,net,09/01/2017,1
2176667,Harry Potter and the Order of the Phoenix / by J.K. Rowling ; illustrations by Mary Grandpré.,"Rowling, J. K.","043935806X, 9780439358064",2003.,"Scholastic,","Potter Harry Fictitious character Juvenile fiction, Wizards Juvenile fiction, Magic Fiction, Boarding schools Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, England Juvenile fiction, Fantasy Fiction",jcbk,ncfic,NA,idc,09/01/2017,1
2746652,"Harry Potter : page to screen, the complete filmmaking journey / [Bob McCabe].","McCabe, Bob","0062101897, 9780062101891",2011.,"Harper Design,","Fantasy films, Harry Potter films Handbooks manuals etc, Harry Potter films Miscellanea, Harry Potter films Pictorial works, Potter Harry Fictitious character Handbooks manuals etc, Potter Harry Fictitious character Miscellanea, Potter Harry Fictitious character Pictorial works, Rowling J K Film and video adaptations",acbk,nanf,NA,bal,09/01/2017,1
2703893,"Harry Potter and the Deathly Hallows. Part 1 [videorecording] / Warner Bros. Pictures ; a Heyday Films production ; screenplay by Steve Kloves ; produced by David Heyman, David Barron, J.K. Rowling ; directed by David Yates.",,"0780661656, 0780674316, 9780780661653, 9780780674318",[2011],"Warner Home Video,","Potter Harry Fictitious character Drama, Hogwarts School of Witchcraft and Wizardry Imaginary organization Drama, Wizards Drama, Magic Drama, Action and adventure films, Fantasy films, Feature films, Fiction films, Video recordings for the hearing impaired",acdvd,cadvd,NA,cen,09/01/2017,2
1894708,Harry Potter and the prisoner of Azkaban / by J.K. Rowling ; illustrations by Mary Grandpré.,"Rowling, J. K.","0439136350, 0439136369, 9780439136358",1999.,"Arthur A. Levine Books,","Wizards Juvenile fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jcbk,ncfic,NA,spa,09/01/2017,1
2410427,Harry Potter and the deathly hallows / by J.K. Rowling ; illustrations by Mary GrandPré.,"Rowling, J. K.","0545010225, 0545029368, 9780545010221, 9780545029360",2007.,"Arthur A. Levine Books,","Potter Harry Fictitious character Juvenile fiction, Wizards Juvenile fiction, England Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction",jcbk,ncfic,NA,mon,09/01/2017,1
2340239,"Harry Potter and the goblet of fire [videorecording] / Warner Bros. ; Heyday Films ; producer, David Heyman ; screenplay, Steve Kloves ; directed by Mike Newell.",,"0780674316, 1419801910, 9780780674318, 9781419801914",[2006],"Warner Home Video,","Potter Harry Fictitious character Drama, Hogwarts School of Witchcraft and Wizardry Imaginary organization Drama, Contests Drama, Feature films, Fantasy films, Fiction films, Video recordings for the hearing impaired",acdvd,nadvd,Floating,uni,09/01/2017,1
2983057,The unofficial Harry Potter insults handbook : 101 comebacks for the Slytherin in your life / Birdy Jones & Laura J. Moss.,"Jones, Birdy.","1480280674, 9781480280670",c2012.,"CreateSpace,","Rowling J K Characters Harry Potter, Potter Harry Fictitious character Handbooks manuals etc, Invective",acbk,nynf,NA,swt,09/01/2017,1
1971692,Harry Potter and the chamber of secrets [sound recording] / [J.K. Rowling].,"Rowling, J. K.","0807281948, 080728601X",p1999.,"Random House Audio,","Wizards Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jccd,ncbocd,Floating,mon,09/01/2017,1
3130115,Harry Potter and the sorcerer's stone / J.K. Rowling ; illustrated by Jim Kay.,"Rowling, J. K.","0545790352, 9780545790352",2015.,"Arthur A. Levine Books, an imprint of Scholastic Inc.,","Wizards Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, Potter Harry Fictitious character Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, England Juvenile fiction, Wizards Fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Fiction, England Fiction",jcbk,ncfic,NA,nga,09/01/2017,1
3203386,Harry Potter and the cursed child. Parts one and two : a new play / by Jack Thorne.,"Thorne, Jack","1338099132, 9781338099133",2016.,"Arthur A. Levine Books, an imprint of Scholastic Inc.,","Potter Harry Fictitious character Drama, Good and evil Drama, Magic Drama, Fantasy drama",acbk,nanf,NA,mag,09/01/2017,1
2354324,If Harry Potter ran General Electric : leadership wisdom from the world of the wizards / Tom Morris.,"Morris, Thomas V.",0385517548,c2006.,"Currency/Doubleday,","Rowling J K Criticism and interpretation, Rowling J K Characters Harry Potter, Potter Harry Fictitious character, Leadership in literature, Childrens stories English History and criticism, Fantasy fiction English History and criticism",acbk,canf,NA,cen,09/01/2017,1
1894708,Harry Potter and the prisoner of Azkaban / by J.K. Rowling ; illustrations by Mary Grandpré.,"Rowling, J. K.","0439136350, 0439136369, 9780439136358",1999.,"Arthur A. Levine Books,","Wizards Juvenile fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jcbk,ncfic,NA,nga,09/01/2017,2
1967630,Harry Potter and the prisoner of Azkaban [sound recording] / [J.K. Rowling].,"Rowling, J. K.","0807282324, 0807286028, 9780807282328",p2000.,"Random House,","Wizards Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jccd,ncbocd,Floating,bro,09/01/2017,1
2457339,"Harry Potter and the Order of the Phoenix [videorecording] / Warner Bros. Pictures ; a Heyday Films ; produced by David Barron, David Heyman ; screenplay by Michael Goldenberg ; directed by David Yates.",,"0780674316, 1419802526, 9780780674318, 9781419802522",c2007.,"Warner Home Video,","Potter Harry Fictitious character Drama, Hogwarts School of Witchcraft and Wizardry Imaginary organization Drama, Wizards Drama, Good and evil Drama, Defensive Military science Drama, Feature films, Fantasy films, Action and adventure films, Fiction films, Video recordings for the hearing impaired",acdvd,nadvd,Floating,bea,09/01/2017,1
1894708,Harry Potter and the prisoner of Azkaban / by J.K. Rowling ; illustrations by Mary Grandpré.,"Rowling, J. K.","0439136350, 0439136369, 9780439136358",1999.,"Arthur A. Levine Books,","Wizards Juvenile fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jcbk,ncfic,NA,col,09/01/2017,2
3217193,Harry Potter and the Chamber of Secrets / J.K. Rowling ; illustrated by Jim Kay.,"Rowling, J. K.","0545791324, 9780545791328",2016.,"Arthur A. Levine Books, an imprint of Scholastic Inc.,","Wizards Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, England Juvenile fiction, Wizards Fiction, Magic Fiction, Schools Fiction, England Fiction, JUVENILE FICTION Fantasy Magic, JUVENILE FICTION Action Adventure General, JUVENILE FICTION Social Issues Friendship",jcbk,ncfic,NA,wal,09/01/2017,1
2540038,"Harry, a history : the true story of a boy wizard, his fans, and life inside the Harry Potter phenomenon / Melissa Anelli.","Anelli, Melissa","1416554955, 9781416554950",2008.,"Pocket Books,","Rowling J K Appreciation, Rowling J K History and criticism, Potter Harry Fictitious character, Anelli Melissa, Leaky cauldron",acbk,nanf,NA,uni,09/01/2017,1
1965109,Harry Potter and the goblet of fire / by J.K. Rowling ; illustrations by Mary GrandPré.,"Rowling, J. K.","0439139597, 9780439139595",2000.,"Arthur A. Levine Books,","Wizards Juvenile fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jcbk,ncfic,NA,wal,09/01/2017,1
1842723,Harry Potter and the sorcerer's stone / by J. K. Rowling ; illustrations by Mary Grandpre.,"Rowling, J. K.","0590353403, 059035342X",1998.,"A.A. Levine Books,","Fantasy Fiction, Witches Fiction, Wizards Juvenile fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jcbk,ncfic,NA,mgm,09/01/2017,2
3217193,Harry Potter and the Chamber of Secrets / J.K. Rowling ; illustrated by Jim Kay.,"Rowling, J. K.","0545791324, 9780545791328",2016.,"Arthur A. Levine Books, an imprint of Scholastic Inc.,","Wizards Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, England Juvenile fiction, Wizards Fiction, Magic Fiction, Schools Fiction, England Fiction, JUVENILE FICTION Fantasy Magic, JUVENILE FICTION Action Adventure General, JUVENILE FICTION Social Issues Friendship",jcbk,naover,NA,net,09/01/2017,2
2410427,Harry Potter and the deathly hallows / by J.K. Rowling ; illustrations by Mary GrandPré.,"Rowling, J. K.","0545010225, 0545029368, 9780545010221, 9780545029360",2007.,"Arthur A. Levine Books,","Potter Harry Fictitious character Juvenile fiction, Wizards Juvenile fiction, England Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction",jcbk,ncfic,NA,col,09/01/2017,1
2277368,Harry Potter and the half-blood prince / by J.K. Rowling ; illustrations by Mary GrandPré.,"Rowling, J. K.",0439784549,c2005.,"Arthur A. Levine Books,","Potter Harry Fictitious character Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, Wizards Juvenile fiction, Magic Fiction, Boarding schools Juvenile fiction, England Juvenile fiction, Fantasy Fiction",jcbk,ncfic,NA,mgm,09/01/2017,2
1965109,Harry Potter and the goblet of fire / by J.K. Rowling ; illustrations by Mary GrandPré.,"Rowling, J. K.","0439139597, 9780439139595",2000.,"Arthur A. Levine Books,","Wizards Juvenile fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jcbk,ncfic,NA,fre,09/01/2017,1
3211483,"Harry Potter and the deathly hallows. Part 2 [videorecording] / Warner Bros. Pictures ; a Heyday Films production ; screenplay by Steve Kloves ; produced by David Heyman, David Barron, J.K. Rowling ; directed by David Yates.",,"0780662040, 0780674316, 9780780662049, 9780780674318",©2011.,"Warner Home Video,","Potter Harry Fictitious character Drama, Hogwarts School of Witchcraft and Wizardry Imaginary organization Drama, Wizards Drama, Magic Drama, Action and adventure films, Fantasy films, Fiction films, Feature films, Video recordings for the hearing impaired",acdvd,nadvd,Floating,dth,09/01/2017,2
2603092,Harry Potter and the sorcerer's stone [videorecording] / Warner Bros. Pictures ; a Heyday Films/1492 Pictures/Duncan Henderson production ; screenplay by Steve Kloves ; produced by David Heyman ; directed by Chris Columbus.,,"0780674316, 1419856995, 9780780674318, 9781419856990",[2007],"Distributed by Warner Home Video,","Potter Harry Fictitious character Drama, Hogwarts School of Witchcraft and Wizardry Imaginary organization Drama, Wizards England Drama, Magic England Drama, Schools England Drama, Friendship Drama, Feature films, Fantasy films, Action and adventure films, Childrens films, Fiction films, Video recordings for the hearing impaired",acdvd,nadvd,Floating,cap,09/01/2017,1
2176667,Harry Potter and the Order of the Phoenix / by J.K. Rowling ; illustrations by Mary Grandpré.,"Rowling, J. K.","043935806X, 9780439358064",2003.,"Scholastic,","Potter Harry Fictitious character Juvenile fiction, Wizards Juvenile fiction, Magic Fiction, Boarding schools Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, England Juvenile fiction, Fantasy Fiction",jcbk,ncfic,NA,dth,09/01/2017,1
1894708,Harry Potter and the prisoner of Azkaban / by J.K. Rowling ; illustrations by Mary Grandpré.,"Rowling, J. K.","0439136350, 0439136369, 9780439136358",1999.,"Arthur A. Levine Books,","Wizards Juvenile fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jcbk,ncfic,NA,fre,09/01/2017,1
2720952,"Mapping the world of the sorcerer's apprentice : an unauthorized exploration of the Harry Potter series complete through book six / edited by Mercedes Lackey, with Leah Wilson.",,"1932100598, 9781932100594",[2005?].,"BenBella Books ; Distributed by Independent Publishers Group,","Rowling J K Criticism and interpretation, Fantasy fiction English History and criticism, Childrens stories English History and criticism, Rowling J K Characters Harry Potter, Potter Harry Fictitious character, Wizards in literature, Magic in literature, Rowling J K Harry Potter",acbk,nanf,NA,dth,09/01/2017,1
2410427,Harry Potter and the deathly hallows / by J.K. Rowling ; illustrations by Mary GrandPré.,"Rowling, J. K.","0545010225, 0545029368, 9780545010221, 9780545029360",2007.,"Arthur A. Levine Books,","Potter Harry Fictitious character Juvenile fiction, Wizards Juvenile fiction, England Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction",jcbk,ncfic,NA,lcy,09/01/2017,2
